Date,ADS.DE,BMW.DE,DBK.DE,FRE.DE,LIN.DE,SAP.DE,^GDAXI,ALV.DE,CBK.DE,DPW.DE,HEI.DE,LXS.DE,SDF.DE,BAS.DE,BAYN.DE,BEI.DE,CON.DE,DAI.DE,DB1.DE,DTE.DE,EOAN.DE,FME.DE,HEN3.DE,IFX.DE,LHA.DE,MRK.DE,MUV2.DE,RWE.DE,SIE.DE,TKA.DE,VOW3.DE
2018-08-15,205.8000030517578,81.30999755859375,9.791999816894531,64.26000213623047,172.8000030517578,99.30000305175781,12163.009765625,184.0,8.161999702453613,30.15999984741211,69.26000213623047,67.18000030517578,19.045000076293945,77.5,80.79000091552734,98.08000183105469,182.89999389648438,55.04999923706055,111.6500015258789,13.914999961853027,9.34000015258789,84.04000091552734,107.5,21.149999618530273,22.780000686645508,89.63999938964844,182.0,21.170000076293945,109.76000213623047,19.43000030517578,138.44000244140625
2018-08-16,208.6999969482422,81.80000305175781,9.883000373840332,64.9800033569336,174.6999969482422,102.05999755859375,12237.169921875,185.8800048828125,8.222000122070312,30.56999969482422,70.33999633789062,67.69999694824219,19.584999084472656,77.45999908447266,77.05000305175781,98.63999938964844,184.0500030517578,55.290000915527344,111.55000305175781,14.0,9.432000160217285,84.91999816894531,107.55000305175781,21.489999771118164,23.190000534057617,90.0,184.85000610351562,21.209999084472656,110.08000183105469,19.68000030517578,139.44000244140625
2018-08-17,207.0,81.41000366210938,9.758000373840332,65.0,173.5,101.9800033569336,12210.5498046875,184.24000549316406,8.130000114440918,30.75,68.5,67.16000366210938,19.184999465942383,77.56999969482422,78.4000015258789,98.5,182.64999389648438,54.91999816894531,111.80000305175781,13.944999694824219,9.520000457763672,85.0199966430664,107.94999694824219,21.219999313354492,23.149999618530273,90.0199966430664,184.35000610351562,21.010000228881836,110.0,19.329999923706055,138.74000549316406
2018-08-20,209.5,81.75,9.767000198364258,65.5199966430664,175.10000610351562,102.5999984741211,12331.2998046875,185.3800048828125,8.121999740600586,31.170000076293945,69.36000061035156,68.0999984741211,19.149999618530273,78.86000061035156,80.77999877929688,99.31999969482422,184.89999389648438,55.290000915527344,112.30000305175781,13.979999542236328,9.529999732971191,85.5,110.4000015258789,21.299999237060547,23.329999923706055,91.08000183105469,184.8000030517578,21.219999313354492,110.80000305175781,19.690000534057617,139.0
2018-08-21,210.5,82.93000030517578,9.918999671936035,66.0,174.60000610351562,102.31999969482422,12384.490234375,185.5399932861328,8.321999549865723,31.239999771118164,70.30000305175781,68.69999694824219,19.0,79.08999633789062,82.12000274658203,99.04000091552734,185.3000030517578,55.869998931884766,113.4000015258789,13.989999771118164,9.482000350952148,85.63999938964844,111.0,21.6299991607666,23.559999465942383,91.30000305175781,184.75,21.270000457763672,110.66000366210938,19.899999618530273,140.72000122070312
2018-08-22,210.39999389648438,82.29000091552734,9.965999603271484,66.5199966430664,173.5,102.54000091552734,12385.7001953125,185.9199981689453,8.342000007629395,31.34000015258789,70.08000183105469,68.72000122070312,18.934999465942383,79.48999786376953,83.43000030517578,99.30000305175781,160.85000610351562,55.29999923706055,116.94999694824219,14.135000228881836,9.51099967956543,87.0199966430664,112.0999984741211,21.290000915527344,23.399999618530273,92.05999755859375,185.6999969482422,21.440000534057617,111.0,19.739999771118164,138.82000732421875
2018-08-23,212.0,81.08000183105469,9.840999603271484,66.5199966430664,173.39999389648438,103.54000091552734,12365.580078125,185.5399932861328,8.322999954223633,31.399999618530273,70.04000091552734,68.66000366210938,18.78499984741211,79.31999969482422,81.94999694824219,100.69999694824219,153.9499969482422,54.40999984741211,117.44999694824219,14.170000076293945,9.515000343322754,87.0999984741211,111.9000015258789,21.510000228881836,23.40999984741211,91.36000061035156,184.35000610351562,21.729999542236328,111.83999633789062,19.665000915527344,137.94000244140625
2018-08-24,213.6999969482422,81.29000091552734,9.815999984741211,66.54000091552734,173.8000030517578,103.9800033569336,12394.51953125,185.5,8.375,31.549999237060547,70.5999984741211,68.66000366210938,19.045000076293945,79.80000305175781,81.91000366210938,100.30000305175781,155.4499969482422,54.75,117.5999984741211,14.114999771118164,9.494999885559082,86.83999633789062,111.5999984741211,21.639999389648438,23.56999969482422,91.19999694824219,185.35000610351562,21.6299991607666,112.26000213623047,19.850000381469727,138.0
2018-08-27,215.6999969482422,83.19000244140625,10.013999938964844,67.27999877929688,174.8000030517578,104.69999694824219,12538.3095703125,187.9199981689453,8.484999656677246,31.8799991607666,71.22000122070312,69.86000061035156,19.28499984741211,80.7300033569336,82.6500015258789,100.55000305175781,160.10000610351562,56.11000061035156,119.44999694824219,14.180000305175781,9.496999740600586,87.73999786376953,111.9000015258789,22.149999618530273,23.889999389648438,91.72000122070312,186.89999389648438,21.709999084472656,113.18000030517578,20.200000762939453,141.4600067138672
2018-08-28,215.6999969482422,84.38999938964844,9.861000061035156,67.37999725341797,175.5,104.44000244140625,12527.419921875,187.36000061035156,8.380999565124512,31.959999084472656,70.66000366210938,70.05999755859375,19.399999618530273,80.55000305175781,82.29000091552734,101.0999984741211,159.89999389648438,56.29999923706055,119.0999984741211,14.055000305175781,9.345000267028809,89.12000274658203,112.19999694824219,22.100000381469727,23.809999465942383,91.22000122070312,187.35000610351562,21.75,113.31999969482422,20.200000762939453,143.3800048828125
2018-08-29,214.60000610351562,84.2300033569336,9.970999717712402,67.63999938964844,174.8000030517578,104.54000091552734,12561.6796875,187.83999633789062,8.402000427246094,31.829999923706055,70.72000122070312,69.9000015258789,19.524999618530273,80.93000030517578,82.73999786376953,101.3499984741211,160.35000610351562,56.66999816894531,119.19999694824219,14.109999656677246,9.319999694824219,91.23999786376953,111.55000305175781,22.149999618530273,23.75,91.86000061035156,187.35000610351562,21.8700008392334,113.73999786376953,20.139999389648438,143.16000366210938
2018-08-30,215.1999969482422,84.5999984741211,9.805000305175781,66.31999969482422,175.4499969482422,104.27999877929688,12494.240234375,185.66000366210938,8.270999908447266,31.639999389648438,69.81999969482422,68.5,19.6200008392334,80.81999969482422,81.55000305175781,101.75,161.10000610351562,56.650001525878906,119.69999694824219,13.970000267028809,9.267000198364258,88.4800033569336,111.3499984741211,22.1200008392334,23.3799991607666,91.72000122070312,187.39999389648438,21.899999618530273,113.22000122070312,20.1299991607666,142.86000061035156
2018-08-31,214.89999389648438,83.41000366210938,9.70199966430664,65.77999877929688,173.75,103.62000274658203,12364.0595703125,183.63999938964844,8.145000457763672,31.40999984741211,68.58000183105469,67.68000030517578,19.594999313354492,79.69000244140625,80.37999725341797,100.30000305175781,158.0500030517578,55.70000076293945,119.0,13.90999984741211,9.180000305175781,87.26000213623047,109.94999694824219,21.920000076293945,22.489999771118164,90.4800033569336,185.8000030517578,21.850000381469727,111.9800033569336,19.90999984741211,140.83999633789062
2018-09-03,216.0,82.79000091552734,9.776000022888184,65.63999938964844,175.60000610351562,103.63999938964844,12346.41015625,184.3800048828125,8.095999717712402,31.25,68.0999984741211,67.5,19.485000610351562,79.5999984741211,80.44999694824219,100.5,156.60000610351562,55.0,119.25,13.975000381469727,9.199999809265137,86.94000244140625,110.94999694824219,21.90999984741211,22.610000610351562,90.68000030517578,186.5500030517578,21.90999984741211,111.4000015258789,19.7549991607666,137.94000244140625
2018-09-04,210.8000030517578,81.87999725341797,9.83899974822998,65.58000183105469,174.1999969482422,102.4000015258789,12210.2099609375,182.10000610351562,8.227999687194824,31.0,67.55999755859375,66.55999755859375,18.985000610351562,78.2699966430664,79.83000183105469,99.9000015258789,155.14999389648438,54.20000076293945,118.8499984741211,13.739999771118164,9.055999755859375,87.0,108.4000015258789,21.459999084472656,22.479999542236328,90.30000305175781,185.9499969482422,21.700000762939453,110.0199966430664,19.8700008392334,136.1999969482422
